review,category or product name,updated-by ,reference link,sentiment
"மகிழ்ச்சியான, வெற்றிகரமான மற்றும் நிறைவான வாழ்க்கையை நடத்த நம் உணர்ச்சிகளைப் புரிந்துகொள்வது, கட்டுப்படுத்துவது மற்றும் இயக்குவது ஆகியவற்றின் முக்கியத்துவத்தை ஆசிரியர் உண்மையான உலக காட்சிகளுடன் விளக்குகிறார்.",Emotional Intelligence (Tamil),priya,https://www.amazon.in/Emotional-Intelligence-Tamil-%E0%AE%9A%E0%AF%8B%E0%AE%AE-%E0%AE%B5%E0%AE%B3%E0%AF%8D%E0%AE%B3%E0%AE%BF%E0%AE%AF%E0%AE%AA%E0%AF%8D%E0%AE%AA%E0%AE%A9%E0%AF%8D-ebook/product-reviews/B01M690RO4/ref=cm_cr_getr_d_paging_btm_next_2?ie=UTF8&reviewerType=all_reviews&pageNumber=2,positive
"சரி புத்தகம், ஒரு முறை படிக்க முடியும், இறுதி அத்தியாயம் நன்றாக உள்ளது, புத்தகம் மற்ற எழுத்தாளரின் புத்தகங்களைப் போல சுவாரஸ்யமானது அல்ல, ஆனால் பயனுள்ளது.",Emotional Intelligence (Tamil),priya,https://www.amazon.in/Emotional-Intelligence-Tamil-%E0%AE%9A%E0%AF%8B%E0%AE%AE-%E0%AE%B5%E0%AE%B3%E0%AF%8D%E0%AE%B3%E0%AE%BF%E0%AE%AF%E0%AE%AA%E0%AF%8D%E0%AE%AA%E0%AE%A9%E0%AF%8D-ebook/product-reviews/B01M690RO4/ref=cm_cr_getr_d_paging_btm_next_2?ie=UTF8&reviewerType=all_reviews&pageNumber=2,negative
"நம் உணர்ச்சிகளையும் அதன் நல்ல விளைவுகளையும் கட்டுப்படுத்த ஒரு தெளிவான விளக்கத்தை நாம் பெற முடியும்.
நான் அதை விரும்பினேன், ஆசிரியர் அதை தமிழ் மக்களின் வாழ்க்கையுடன் இணைக்கிறார்.",Emotional Intelligence (Tamil),priya,https://www.amazon.in/Emotional-Intelligence-Tamil-%E0%AE%9A%E0%AF%8B%E0%AE%AE-%E0%AE%B5%E0%AE%B3%E0%AF%8D%E0%AE%B3%E0%AE%BF%E0%AE%AF%E0%AE%AA%E0%AF%8D%E0%AE%AA%E0%AE%A9%E0%AF%8D-ebook/product-reviews/B01M690RO4/ref=cm_cr_getr_d_paging_btm_next_2?ie=UTF8&reviewerType=all_reviews&pageNumber=2,positive
மூளையில் அமிக்டாலாவைப் புரிந்துகொள்வது எனக்கு ஒரு கண் திறப்பு. அருமையான ஆனால் சிறிய புத்தகத்திற்கு மிக்க நன்றி.,Emotional Intelligence (Tamil),priya,https://www.amazon.in/Emotional-Intelligence-Tamil-%E0%AE%9A%E0%AF%8B%E0%AE%AE-%E0%AE%B5%E0%AE%B3%E0%AF%8D%E0%AE%B3%E0%AE%BF%E0%AE%AF%E0%AE%AA%E0%AF%8D%E0%AE%AA%E0%AE%A9%E0%AF%8D-ebook/product-reviews/B01M690RO4/ref=cm_cr_getr_d_paging_btm_next_3?ie=UTF8&reviewerType=all_reviews&pageNumber=3,positive
"இது மொழிபெயர்க்கப்பட்ட புத்தகம் இல்லை என்றாலும், அது ஒரு இனிமையான வாசிப்பைக் கொடுக்காது. ஒரு முறை படிக்கவும், 18 வயதிற்குட்பட்டவர்களுக்கு இது நல்லது",Emotional Intelligence (Tamil),priya,https://www.amazon.in/Emotional-Intelligence-Tamil-%E0%AE%9A%E0%AF%8B%E0%AE%AE-%E0%AE%B5%E0%AE%B3%E0%AF%8D%E0%AE%B3%E0%AE%BF%E0%AE%AF%E0%AE%AA%E0%AF%8D%E0%AE%AA%E0%AE%A9%E0%AF%8D-ebook/product-reviews/B01M690RO4/ref=cm_cr_getr_d_paging_btm_next_3?ie=UTF8&reviewerType=all_reviews&pageNumber=3,negative
இது தமிழில் ஒரு புதிய தலைப்பு மற்றும் ஆசிரியர் அவற்றை நன்கு விளக்குகிறார்! மொழி பத்திரிகை வகை.,Emotional Intelligence (Tamil),priya,https://www.amazon.in/Emotional-Intelligence-Tamil-%E0%AE%9A%E0%AF%8B%E0%AE%AE-%E0%AE%B5%E0%AE%B3%E0%AF%8D%E0%AE%B3%E0%AE%BF%E0%AE%AF%E0%AE%AA%E0%AF%8D%E0%AE%AA%E0%AE%A9%E0%AF%8D-ebook/product-reviews/B01M690RO4/ref=cm_cr_getr_d_paging_btm_next_3?ie=UTF8&reviewerType=all_reviews&pageNumber=3,positive
"நம்மையும் நம் வாழ்க்கையையும் கட்டுப்படுத்த ஒரு கண் திறப்பான்.
அதை தமிழில் படிப்பது எனக்கு மிகவும் வசதியாக இருந்தது.
விளக்கப்பட்டுள்ள சூழ்நிலையுடன் மேலும் தொடர்புபடுத்தலாம்.",Emotional Intelligence (Tamil),priya,https://www.amazon.in/Emotional-Intelligence-Tamil-%E0%AE%9A%E0%AF%8B%E0%AE%AE-%E0%AE%B5%E0%AE%B3%E0%AF%8D%E0%AE%B3%E0%AE%BF%E0%AE%AF%E0%AE%AA%E0%AF%8D%E0%AE%AA%E0%AE%A9%E0%AF%8D-ebook/product-reviews/B01M690RO4/ref=cm_cr_getr_d_paging_btm_next_3?ie=UTF8&reviewerType=all_reviews&pageNumber=3,positive
நாளுக்கு நாள் எடுத்துக்காட்டுகளுடன் ஒவ்வொரு தலைப்பையும் விளக்கினார் ஆனால் எடுத்துக்காட்டுகள் சிறப்பாக இருந்திருக்கலாம்.குறிப்பாக நான் இட்லி அனுமானத்தை விரும்புகிறேன் அது தொடர்புபடுத்த எளிதானது.,Emotional Intelligence (Tamil),priya,https://www.amazon.in/Emotional-Intelligence-Tamil-%E0%AE%9A%E0%AF%8B%E0%AE%AE-%E0%AE%B5%E0%AE%B3%E0%AF%8D%E0%AE%B3%E0%AE%BF%E0%AE%AF%E0%AE%AA%E0%AF%8D%E0%AE%AA%E0%AE%A9%E0%AF%8D-ebook/product-reviews/B01M690RO4/ref=cm_cr_getr_d_paging_btm_next_3?ie=UTF8&reviewerType=all_reviews&pageNumber=3,positive
எனக்கு அது பிடிக்கவில்லை ... இது கொஞ்சம் இழுத்தல் ... ஆசிரியர் சொல்ல வருவது அவ்வளவு மிருதுவாக இல்லை ... ஒரு லைனரில் இருக்க உங்கள் உணர்ச்சிகளை சிறப்பாக எதிர்வினை செய்வதற்கு முன் கையாள முயற்சி செய்யுங்கள்,Emotional Intelligence (Tamil),priya,https://www.amazon.in/Emotional-Intelligence-Tamil-%E0%AE%9A%E0%AF%8B%E0%AE%AE-%E0%AE%B5%E0%AE%B3%E0%AF%8D%E0%AE%B3%E0%AE%BF%E0%AE%AF%E0%AE%AA%E0%AF%8D%E0%AE%AA%E0%AE%A9%E0%AF%8D-ebook/product-reviews/B01M690RO4/ref=cm_cr_getr_d_paging_btm_next_3?ie=UTF8&reviewerType=all_reviews&pageNumber=3,negative
இந்த புத்தகம் இன்றைய உலகத்திற்கான பண்புகளை எளிமையான சொற்களில் பேச வேண்டும் மற்றும் அனைத்து மட்டங்களிலும் உள்ள மக்களுக்கு புரியும். இந்த வகையான வெளிப்பாடுகளுக்கு ஆசிரியர் பிரபலமானவர்.,Emotional Intelligence (Tamil),priya,https://www.amazon.in/Emotional-Intelligence-Tamil-%E0%AE%9A%E0%AF%8B%E0%AE%AE-%E0%AE%B5%E0%AE%B3%E0%AF%8D%E0%AE%B3%E0%AE%BF%E0%AE%AF%E0%AE%AA%E0%AF%8D%E0%AE%AA%E0%AE%A9%E0%AF%8D-ebook/product-reviews/B01M690RO4/ref=cm_cr_getr_d_paging_btm_next_3?ie=UTF8&reviewerType=all_reviews&pageNumber=3,positive
"நல்ல புத்தகம்! , சுய ஊக்க புத்தகங்களை படிக்க விரும்பும் ஒரு முறை படிக்கலாம் '",Emotional Intelligence (Tamil),priya,https://www.amazon.in/Emotional-Intelligence-Tamil-%E0%AE%9A%E0%AF%8B%E0%AE%AE-%E0%AE%B5%E0%AE%B3%E0%AF%8D%E0%AE%B3%E0%AE%BF%E0%AE%AF%E0%AE%AA%E0%AF%8D%E0%AE%AA%E0%AE%A9%E0%AF%8D-ebook/product-reviews/B01M690RO4/ref=cm_cr_getr_d_paging_btm_next_3?ie=UTF8&reviewerType=all_reviews&pageNumber=3,positive
"கட்டாயம் படிக்க வேண்டிய புத்தகம். உணர்ச்சிகளை எவ்வாறு கையாள முடியும் என்பது பற்றி நன்றாக விளக்கப்பட்டுள்ளது.
இந்த புத்தகத்திற்காக சோம வள்ளியப்பன் சார் அவர்களுக்கு நன்றி.",Emotional Intelligence (Tamil),priya,https://www.amazon.in/Emotional-Intelligence-Tamil-%E0%AE%9A%E0%AF%8B%E0%AE%AE-%E0%AE%B5%E0%AE%B3%E0%AF%8D%E0%AE%B3%E0%AE%BF%E0%AE%AF%E0%AE%AA%E0%AF%8D%E0%AE%AA%E0%AE%A9%E0%AF%8D-ebook/product-reviews/B01M690RO4/ref=cm_cr_getr_d_paging_btm_next_3?ie=UTF8&reviewerType=all_reviews&pageNumber=3,positive
நான் அதை ஒரே தடவையில் படித்தேன் ... சிறந்த விளக்கக்காட்சி ..... இந்த புத்தகத்தை எல்லா வயதினருக்கும் பரிந்துரைக்கிறேன். உணர்ச்சி நுண்ணறிவு வெற்றிகரமான வாழ்க்கையின் 80% காரணி.,Emotional Intelligence (Tamil),priya,https://www.amazon.in/Emotional-Intelligence-Tamil-%E0%AE%9A%E0%AF%8B%E0%AE%AE-%E0%AE%B5%E0%AE%B3%E0%AF%8D%E0%AE%B3%E0%AE%BF%E0%AE%AF%E0%AE%AA%E0%AF%8D%E0%AE%AA%E0%AE%A9%E0%AF%8D-ebook/product-reviews/B01M690RO4/ref=cm_cr_getr_d_paging_btm_next_3?ie=UTF8&reviewerType=all_reviews&pageNumber=3,positive
"சுய கட்டுப்பாடு மற்றும் பயனுள்ள போட்டி குறிப்புகள் மற்றும் தற்போதைய போட்டி வாழ்க்கைக்கான பரிந்துரைகள் பற்றிய மிகவும் பயனுள்ள புத்தகம்.
ஆசிரியருக்கு நன்றி.",Emotional Intelligence (Tamil),priya,https://www.amazon.in/Emotional-Intelligence-Tamil-%E0%AE%9A%E0%AF%8B%E0%AE%AE-%E0%AE%B5%E0%AE%B3%E0%AF%8D%E0%AE%B3%E0%AE%BF%E0%AE%AF%E0%AE%AA%E0%AF%8D%E0%AE%AA%E0%AE%A9%E0%AF%8D-ebook/product-reviews/B01M690RO4/ref=cm_cr_getr_d_paging_btm_next_4?ie=UTF8&reviewerType=all_reviews&pageNumber=4,positive
தமிழில் சிறந்த சுய வளர்ச்சி புத்தகம். எடுத்துக்காட்டுகள் கருத்துகளைப் புரிந்துகொள்வதை எளிதாக்குகிறது. சுய வளர்ச்சியில் ஆர்வம் உள்ளவர்களுக்கு ஏற்றது.,Emotional Intelligence (Tamil),priya,https://www.amazon.in/Emotional-Intelligence-Tamil-%E0%AE%9A%E0%AF%8B%E0%AE%AE-%E0%AE%B5%E0%AE%B3%E0%AF%8D%E0%AE%B3%E0%AE%BF%E0%AE%AF%E0%AE%AA%E0%AF%8D%E0%AE%AA%E0%AE%A9%E0%AF%8D-ebook/product-reviews/B01M690RO4/ref=cm_cr_getr_d_paging_btm_next_4?ie=UTF8&reviewerType=all_reviews&pageNumber=4,positive
"நல்ல வாசிப்பு, உணர்ச்சி நுண்ணறிவு இட்லி செய்முறையின் வடிவத்தில். ஒரு வாரத்தில் முடிக்கப்பட்டு, பல்வேறு வகையான உணர்ச்சிகள் அல்லது இட்லிகளைப் பற்றி விளக்கவும்.",Emotional Intelligence (Tamil),priya,https://www.amazon.in/Emotional-Intelligence-Tamil-%E0%AE%9A%E0%AF%8B%E0%AE%AE-%E0%AE%B5%E0%AE%B3%E0%AF%8D%E0%AE%B3%E0%AE%BF%E0%AE%AF%E0%AE%AA%E0%AF%8D%E0%AE%AA%E0%AE%A9%E0%AF%8D-ebook/product-reviews/B01M690RO4/ref=cm_cr_getr_d_paging_btm_next_4?ie=UTF8&reviewerType=all_reviews&pageNumber=4,positive
